build_y,year,month,day,size,floor,Room,Bathroom,price
1979,2010,1,5,76.79,8,3,1,"   100,500"
1979,2010,1,6,76.79,1,3,1,"    95,000"
1979,2010,1,8,76.79,9,3,1,"    97,000"
1979,2010,1,9,76.79,8,3,1,"   103,000"
1979,2010,1,10,76.79,9,3,1,"    98,000"
1979,2010,1,14,76.79,6,3,1,"    98,000"
1979,2010,1,16,76.79,1,3,1,"    97,000"
1979,2010,1,22,76.79,4,3,1,"    99,700"
1979,2010,1,23,76.79,13,3,1,"   101,800"
1979,2010,2,8,76.79,5,3,1,"    99,900"
1979,2010,2,10,76.79,4,3,1,"   103,000"
1979,2010,2,12,76.79,1,3,1,"    98,000"
1979,2010,2,19,76.79,14,3,1,"    98,000"
1979,2010,2,23,76.79,13,3,1,"    98,500"
1979,2010,3,4,76.79,1,3,1,"    96,000"
1979,2010,3,4,76.79,6,3,1,"    98,500"
1979,2010,3,11,76.79,7,3,1,"   100,850"
1979,2010,3,15,76.79,4,3,1,"   101,900"
1979,2010,4,23,76.79,12,3,1,"    92,000"
1979,2010,5,13,76.79,10,3,1,"    89,000"
1979,2010,5,20,76.79,2,3,1,"    86,700"
1979,2010,5,20,76.79,5,3,1,"    87,000"
1979,2010,5,28,76.79,7,3,1,"    87,900"
1979,2010,6,12,76.79,4,3,1,"    86,000"
1979,2010,6,21,76.79,10,3,1,"    87,500"
1979,2010,6,28,76.79,2,3,1,"    87,500"
1979,2010,7,2,76.79,6,3,1,"    88,000"
1979,2010,7,12,76.79,2,3,1,"    83,500"
1979,2010,7,13,76.79,5,3,1,"    87,000"
1979,2010,7,28,76.79,6,3,1,"    85,000"
1979,2010,7,30,76.79,7,3,1,"    88,000"
1979,2010,8,2,76.79,7,3,1,"    89,000"
1979,2010,8,10,76.79,2,3,1,"    84,400"
1979,2010,8,10,76.79,14,3,1,"    84,000"
1979,2010,8,11,76.79,7,3,1,"    89,000"
1979,2010,8,11,76.79,8,3,1,"    86,000"
1979,2010,8,13,76.79,14,3,1,"    86,800"
1979,2010,8,20,76.79,14,3,1,"    85,000"
1979,2010,8,22,76.79,3,3,1,"    87,900"
1979,2010,8,24,76.79,8,3,1,"    90,000"
1979,2010,8,27,76.79,9,3,1,"    88,000"
1979,2010,9,3,76.79,7,3,1,"    90,700"
1979,2010,9,8,76.79,11,3,1,"    88,000"
1979,2010,9,14,76.79,14,3,1,"    88,000"
1979,2010,9,18,76.79,12,3,1,"    88,250"
1979,2010,10,2,76.79,10,3,1,"    89,000"
1979,2010,10,7,76.79,6,3,1,"    88,000"
1979,2010,10,11,76.79,8,3,1,"    90,000"
1979,2010,10,12,76.79,13,3,1,"    88,000"
1979,2010,10,14,76.79,1,3,1,"    86,000"
1979,2010,10,25,76.79,8,3,1,"    89,800"
1979,2010,10,27,76.79,7,3,1,"    91,500"
1979,2010,10,27,76.79,10,3,1,"    90,000"
1979,2010,10,27,76.79,8,3,1,"    89,700"
1979,2010,10,29,76.79,8,3,1,"    90,900"
1979,2010,10,31,76.79,14,3,1,"    88,500"
1979,2010,11,1,76.79,6,3,1,"    89,700"
1979,2010,11,4,76.79,13,3,1,"    88,500"
1979,2010,11,5,76.79,6,3,1,"    92,000"
1979,2010,11,5,76.79,1,3,1,"    87,500"
1979,2010,11,9,76.79,2,3,1,"    88,000"
1979,2010,11,10,76.79,4,3,1,"    93,000"
1979,2010,11,18,76.79,9,3,1,"    92,700"
1979,2010,11,20,76.79,11,3,1,"    93,250"
1979,2010,11,20,76.79,7,3,1,"    96,000"
1979,2010,11,25,76.79,1,3,1,"    89,300"
1979,2010,11,26,76.79,11,3,1,"    95,000"
1979,2010,12,1,76.79,12,3,1,"    94,000"
1979,2010,12,8,76.79,4,3,1,"    95,000"
1979,2010,12,8,76.79,8,3,1,"    95,000"
1979,2010,12,9,76.79,3,3,1,"    93,400"
1979,2010,12,10,76.79,6,3,1,"    95,000"
1979,2010,12,15,76.79,2,3,1,"    92,000"
1979,2010,12,16,76.79,8,3,1,"    94,000"
1979,2010,12,17,76.79,2,3,1,"    92,900"
1979,2010,12,19,76.79,13,3,1,"    95,000"
1979,2010,12,20,76.79,9,3,1,"    93,000"
1979,2010,12,21,76.79,13,3,1,"    94,500"
1979,2010,12,22,76.79,10,3,1,"    94,500"
1979,2010,12,29,76.79,13,3,1,"    94,300"
1979,2011,1,4,76.79,5,3,1,"    94,500"
1979,2011,1,7,76.79,10,3,1,"    94,000"
1979,2011,1,8,76.79,12,3,1,"    95,000"
1979,2011,1,10,76.79,2,3,1,"    92,900"
1979,2011,1,13,76.79,4,3,1,"    92,800"
1979,2011,1,15,76.79,2,3,1,"    91,400"
1979,2011,1,15,76.79,14,3,1,"    94,500"
1979,2011,1,18,76.79,12,3,1,"    97,000"
1979,2011,1,18,76.79,12,3,1,"    95,000"
1979,2011,1,19,76.79,12,3,1,"    96,500"
1979,2011,1,20,76.79,9,3,1,"    95,500"
1979,2011,1,21,76.79,3,3,1,"    94,000"
1979,2011,1,22,76.79,7,3,1,"    98,000"
1979,2011,1,24,76.79,8,3,1,"    98,000"
1979,2011,1,24,76.79,8,3,1,"    97,800"
1979,2011,1,25,76.79,4,3,1,"    95,500"
1979,2011,1,25,76.79,4,3,1,"    95,000"
1979,2011,2,7,76.79,9,3,1,"    98,500"
1979,2011,2,11,76.79,14,3,1,"    92,500"
1979,2011,2,17,76.79,3,3,1,"    98,000"
1979,2011,2,18,76.79,6,3,1,"    98,000"
1979,2011,2,24,76.79,6,3,1,"    96,400"
1979,2011,2,27,76.79,9,3,1,"    98,200"
1979,2011,3,4,76.79,6,3,1,"    98,000"
1979,2011,3,6,76.79,3,3,1,"    92,800"
1979,2011,3,11,76.79,1,3,1,"    89,000"
1979,2011,3,22,76.79,1,3,1,"    88,300"
1979,2011,3,24,76.79,10,3,1,"    91,000"
1979,2011,3,24,76.79,5,3,1,"    94,000"
1979,2011,3,30,76.79,14,3,1,"    90,000"
1979,2011,4,5,76.79,2,3,1,"    89,000"
1979,2011,4,7,76.79,14,3,1,"    89,999"
1979,2011,4,20,76.79,14,3,1,"    89,800"
1979,2011,4,20,76.79,11,3,1,"    92,100"
1979,2011,4,26,76.79,11,3,1,"    96,500"
1979,2011,4,30,76.79,12,3,1,"    92,500"
1979,2011,5,4,76.79,4,3,1,"    89,900"
1979,2011,5,11,76.79,3,3,1,"    89,900"
1980,2011,5,13,76.79,6,3,1,"    90,000"
1979,2011,5,17,76.79,6,3,1,"    92,600"
1979,2011,5,30,76.79,13,3,1,"    89,900"
1979,2011,5,30,76.79,9,3,1,"    89,900"
1979,2011,6,11,76.79,9,3,1,"    89,900"
1979,2011,6,15,76.79,10,3,1,"    88,250"
1979,2011,6,16,76.79,12,3,1,"    90,000"
1979,2011,6,17,76.79,8,3,1,"    89,900"
1979,2011,6,27,76.79,9,3,1,"    87,500"
1979,2011,6,27,76.79,7,3,1,"    92,500"
1979,2011,6,28,76.79,6,3,1,"    90,000"
1979,2011,6,29,76.79,10,3,1,"    90,000"
1979,2011,7,8,76.79,8,3,1,"    90,000"
1979,2011,7,8,76.79,10,3,1,"    92,000"
1979,2011,7,17,76.79,5,3,1,"    89,500"
1979,2011,7,18,76.79,9,3,1,"    89,000"
1979,2011,7,20,76.79,7,3,1,"    89,800"
1979,2011,7,20,76.79,4,3,1,"    89,700"
1979,2011,7,21,76.79,12,3,1,"    90,000"
1979,2011,7,21,76.79,6,3,1,"    89,250"
1979,2011,7,22,76.79,7,3,1,"    90,000"
1979,2011,7,25,76.79,5,3,1,"    95,000"
1979,2011,7,25,76.79,1,3,1,"    85,500"
1979,2011,7,29,76.79,8,3,1,"    93,500"
1979,2011,8,1,76.79,4,3,1,"    92,500"
1979,2011,8,2,76.79,6,3,1,"    96,000"
1979,2011,8,3,76.79,1,3,1,"    90,000"
1979,2011,8,4,76.79,1,3,1,"    89,600"
1979,2011,8,5,76.79,1,3,1,"    90,000"
1979,2011,8,5,76.79,14,3,1,"    90,000"
1979,2011,8,9,76.79,6,3,1,"    93,000"
1979,2011,8,13,76.79,7,3,1,"    94,500"
1979,2011,8,16,76.79,11,3,1,"    95,000"
1979,2011,8,27,76.79,14,3,1,"    90,000"
1979,2011,8,31,76.79,7,3,1,"    94,800"
1979,2011,9,3,76.79,14,3,1,"    90,000"
1979,2011,10,7,76.79,13,3,1,"    88,000"
1979,2011,10,16,76.79,9,3,1,"    89,500"
1979,2011,10,27,76.79,6,3,1,"    90,000"
1979,2011,10,27,76.79,3,3,1,"    87,000"
1979,2011,10,29,76.79,11,3,1,"    87,900"
1979,2011,11,2,76.79,3,3,1,"    89,000"
1979,2011,11,10,76.79,8,3,1,"    87,000"
1979,2011,11,11,76.79,10,3,1,"    88,700"
1979,2011,11,12,76.79,6,3,1,"    87,000"
1979,2011,11,22,76.79,3,3,1,"    88,000"
1979,2011,11,30,76.79,14,3,1,"    89,500"
1979,2011,12,7,76.79,14,3,1,"    87,000"
1979,2011,12,8,76.79,9,3,1,"    87,000"
1979,2011,12,11,76.79,5,3,1,"    88,000"
1979,2011,12,23,76.79,12,3,1,"    82,000"
1979,2012,1,31,76.79,9,3,1,"    82,600"
1979,2012,2,6,76.79,9,3,1,"    83,000"
1979,2012,2,8,76.79,13,3,1,"    82,000"
1979,2012,2,17,76.79,9,3,1,"    80,000"
1979,2012,2,18,76.79,8,3,1,"    82,000"
1979,2012,2,22,76.79,13,3,1,"    80,000"
1979,2012,2,23,76.79,3,3,1,"    79,800"
1979,2012,2,23,76.79,4,3,1,"    79,000"
1979,2012,2,25,76.79,11,3,1,"    82,800"
1979,2012,2,28,76.79,7,3,1,"    82,000"
1979,2012,2,28,76.79,11,3,1,"    82,000"
1979,2012,2,29,76.79,6,3,1,"    82,000"
1979,2012,3,5,76.79,10,3,1,"    83,300"
1979,2012,3,7,76.79,1,3,1,"    78,500"
1979,2012,3,7,76.79,1,3,1,"    77,300"
1979,2012,3,12,76.79,9,3,1,"    80,000"
1979,2012,3,13,76.79,4,3,1,"    82,000"
1979,2012,3,16,76.79,12,3,1,"    80,000"
1979,2012,3,17,76.79,3,3,1,"    80,000"
1979,2012,3,17,76.79,4,3,1,"    80,000"
1979,2012,3,17,76.79,2,3,1,"    79,500"
1979,2012,3,19,76.79,14,3,1,"    79,300"
1979,2012,3,19,76.79,9,3,1,"    82,000"
1979,2012,3,22,76.79,14,3,1,"    81,000"
1979,2012,3,27,76.79,8,3,1,"    83,500"
1979,2012,3,27,76.79,4,3,1,"    80,000"
1979,2012,4,3,76.79,11,3,1,"    80,600"
1979,2012,4,4,76.79,12,3,1,"    81,000"
1979,2012,4,6,76.79,7,3,1,"    83,000"
1979,2012,4,7,76.79,11,3,1,"    80,500"
1979,2012,4,7,76.79,8,3,1,"    80,750"
1979,2012,4,9,76.79,11,3,1,"    80,500"
1979,2012,4,14,76.79,14,3,1,"    79,300"
1979,2012,4,18,76.79,3,3,1,"    79,000"
1979,2012,4,26,76.79,13,3,1,"    80,000"
1979,2012,5,1,76.79,6,3,1,"    83,000"
1979,2012,5,2,76.79,3,3,1,"    80,000"
1980,2012,5,2,76.79,6,3,1,"    82,000"
1979,2012,5,3,76.79,5,3,1,"    81,000"
1980,2012,5,15,76.79,2,3,1,"    78,500"
1980,2012,5,16,76.79,7,3,1,"    82,000"
1979,2012,5,18,76.79,1,3,1,"    78,000"
1979,2012,6,11,76.79,12,3,1,"    85,000"
1979,2012,6,16,76.79,6,3,1,"    82,700"
1980,2012,7,8,76.79,9,3,1,"    80,000"
1979,2012,7,23,76.79,2,3,1,"    75,700"
1980,2012,8,2,76.79,7,3,1,"    75,200"
1979,2012,8,7,76.79,10,3,1,"    79,000"
1979,2012,8,8,76.79,7,3,1,"    77,500"
1979,2012,8,13,76.79,7,3,1,"    78,000"
1979,2012,8,17,76.79,12,3,1,"    78,000"
1980,2012,8,18,76.79,9,3,1,"    76,000"
1980,2012,8,23,76.79,1,3,1,"    70,000"
1979,2012,8,29,76.79,3,3,1,"    79,500"
1979,2012,8,30,76.79,10,3,1,"    78,000"
1979,2012,8,31,76.79,5,3,1,"    78,500"
1979,2012,9,7,76.79,2,3,1,"    77,800"
1979,2012,9,14,76.79,4,3,1,"    77,000"
1979,2012,9,16,76.79,5,3,1,"    75,500"
1980,2012,9,20,76.79,3,3,1,"    74,000"
1980,2012,9,21,76.79,14,3,1,"    74,500"
1979,2012,9,27,76.79,1,3,1,"    72,500"
1979,2012,10,5,76.79,12,3,1,"    78,000"
1980,2012,10,11,76.79,2,3,1,"    75,000"
1979,2012,10,16,76.79,14,3,1,"    78,000"
1979,2012,11,2,76.79,10,3,1,"    77,000"
1980,2012,11,10,76.79,4,3,1,"    75,000"
1979,2012,11,11,76.79,8,3,1,"    75,500"
1979,2012,11,14,76.79,10,3,1,"    75,000"
1980,2012,11,16,76.79,13,3,1,"    73,800"
1979,2012,11,16,76.79,4,3,1,"    71,500"
1980,2012,11,17,76.79,12,3,1,"    74,000"
1980,2012,11,20,76.79,6,3,1,"    76,500"
1979,2012,11,20,76.79,6,3,1,"    73,000"
1979,2012,11,24,76.79,9,3,1,"    74,000"
1979,2012,12,6,76.79,9,3,1,"    74,000"
1979,2012,12,27,76.79,10,3,1,"    71,000"
1979,2013,1,5,76.79,14,3,1,"    71,500"
1979,2013,1,7,76.79,4,3,1,"    69,500"
1979,2013,1,9,76.79,5,3,1,"    73,000"
1979,2013,1,18,76.79,3,3,1,"    72,500"
1979,2013,1,19,76.79,14,3,1,"    69,400"
1980,2013,1,19,76.79,11,3,1,"    71,500"
1979,2013,1,22,76.79,2,3,1,"    69,000"
1979,2013,1,23,76.79,10,3,1,"    75,000"
1979,2013,1,25,76.79,2,3,1,"    71,450"
1979,2013,1,25,76.79,8,3,1,"    74,500"
1979,2013,1,27,76.79,4,3,1,"    75,000"
1979,2013,1,28,76.79,14,3,1,"    72,500"
1980,2013,1,30,76.79,10,3,1,"    70,500"
1980,2013,1,30,76.79,2,3,1,"    72,000"
1979,2013,1,31,76.79,13,3,1,"    75,000"
1980,2013,2,5,76.79,6,3,1,"    76,000"
1980,2013,2,5,76.79,13,3,1,"    73,500"
1979,2013,2,7,76.79,4,3,1,"    75,000"
1979,2013,2,12,76.79,12,3,1,"    77,000"
1980,2013,2,14,76.79,14,3,1,"    74,800"
1979,2013,2,21,76.79,1,3,1,"    72,500"
1980,2013,2,21,76.79,6,3,1,"    74,500"
1979,2013,2,21,76.79,3,3,1,"    74,200"
1979,2013,2,22,76.79,9,3,1,"    76,500"
1979,2013,2,23,76.79,3,3,1,"    73,500"
1979,2013,2,23,76.79,12,3,1,"    78,000"
1979,2013,2,25,76.79,9,3,1,"    78,000"
1979,2013,2,25,76.79,9,3,1,"    77,000"
1980,2013,2,26,76.79,2,3,1,"    74,000"
1980,2013,2,27,76.79,4,3,1,"    74,700"
1979,2013,2,27,76.79,9,3,1,"    77,000"
1979,2013,2,28,76.79,6,3,1,"    78,500"
1980,2013,3,2,76.79,5,3,1,"    75,400"
1980,2013,3,6,76.79,1,3,1,"    73,800"
1979,2013,3,8,76.79,5,3,1,"    78,500"
1979,2013,3,9,76.79,7,3,1,"    78,500"
1980,2013,3,11,76.79,6,3,1,"    75,900"
1979,2013,3,12,76.79,11,3,1,"    77,500"
1979,2013,3,16,76.79,7,3,1,"    77,000"
1979,2013,3,16,76.79,14,3,1,"    76,000"
1979,2013,3,24,76.79,1,3,1,"    73,500"
1979,2013,3,27,76.79,4,3,1,"    78,000"
1980,2013,3,27,76.79,5,3,1,"    75,000"
1979,2013,3,30,76.79,14,3,1,"    76,000"
1979,2013,4,1,76.79,13,3,1,"    78,000"
1979,2013,4,2,76.79,8,3,1,"    78,500"
1979,2013,4,3,76.79,11,3,1,"    78,500"
1979,2013,4,3,76.79,10,3,1,"    77,000"
1979,2013,4,5,76.79,13,3,1,"    80,000"
1979,2013,4,5,76.79,4,3,1,"    78,000"
1980,2013,4,10,76.79,8,3,1,"    78,500"
1980,2013,4,11,76.79,5,3,1,"    79,000"
1979,2013,4,12,76.79,10,3,1,"    79,000"
1979,2013,4,15,76.79,14,3,1,"    76,000"
1979,2013,4,16,76.79,4,3,1,"    78,900"
1979,2013,4,18,76.79,13,3,1,"    79,000"
